ID,Nombre,Ingredientes,Instrucciones,URL,tk_ing
23,Salisbury Steak,1 ½ pounds ground beef; 1 (10.5 ounce) can condensed French onion soup; ½ cup dry bread crumbs; 1 large egg; ¼ teaspoon salt; ⅛ teaspoon ground black pepper; 1 tablespoon all-purpose flour; ¼ cup ketchup; ¼ cup water; 1 tablespoon Worcestershire sauce; ½ teaspoon mustard powder,"Gather all ingredients.
DOTDASH MEREDITH FOOD STUDIOS Combine ground beef, 1/3 cup condensed soup, bread crumbs, egg, salt, and black pepper in a large bowl.
DOTDASH MEREDITH FOOD STUDIOS Shape into 6 oval patties.
DOTDASH MEREDITH FOOD STUDIOS Heat a large skillet over medium-high heat; add patties and brown on both sides. Drain excess fat.
DOTDASH MEREDITH FOOD STUDIOS Blend remaining soup and flour together in a small bowl until smooth; mix in ketchup, water, Worcestershire sauce, and mustard.
DOTDASH MEREDITH FOOD STUDIOS Pour soup mixture over patties in the skillet. Cover, and cook for 20 minutes, stirring occasionally.
DOTDASH MEREDITH FOOD STUDIOS Serve and enjoy!
DOTDASH MEREDITH FOOD STUDIOS",https://www.allrecipes.com/recipe/14595/salisbury-steak/,"['½  ground beef', 'can condensed french onion soup', '½  dry bread crumbs', 'large egg', '¼  salt', '⅛  ground black pepper', 'allpurpose flour', '¼  ketchup', '¼  water', 'worcestershire sauce', '½  mustard powder']"
24,Easy Quinoa Salad,"2 cups water; 1 cup quinoa; ¼ cup extra-virgin olive oil; 2 limes, juiced; 2 teaspoons ground cumin; 1 teaspoon salt; ½ teaspoon red pepper flakes, or more to taste; 1 ½ cups halved cherry tomatoes; 1 (15 ounce) can black beans, drained and rinsed; 5 green onions, finely chopped; ¼ cup chopped fresh cilantro; salt and ground black pepper to taste","Bring water and quinoa to a boil in a saucepan. Reduce heat to medium-low, cover, and simmer until quinoa is tender and water has been absorbed, 10 to 15 minutes. Set aside to cool.
DOTDASH MEREDITH FOOD STUDIOS Meanwhile, whisk olive oil, lime juice, cumin, salt, and red pepper flakes together in a small bowl.
DOTDASH MEREDITH FOOD STUDIOS Combine quinoa, tomatoes, black beans, and green onions in a large bowl. Pour dressing over quinoa mixture; toss to coat. Stir in cilantro; season with salt and black pepper.
DOTDASH MEREDITH FOOD STUDIOS Serve immediately or chill salad in the refrigerator.
DOTDASH MEREDITH FOOD STUDIOS ",https://www.allrecipes.com/recipe/229156/zesty-quinoa-salad/,"['water', 'quinoa', '¼  extravirgin olive oil', 'limes', 'juiced', 'ground cumin', 'salt', '½  red pepper flakes', 'or more to taste', '½  halved cherry tomatoes', 'can black beans', 'drained and rinsed', 'green onions', 'finely chopped', '¼  chopped fresh cilantro', 'salt and ground black pepper to taste']"
25,Shrimp Pasta Salad,"1 ¼ cups mayonnaise, or more if needed; 2 teaspoons Dijon mustard; 2 teaspoons ketchup; ¼ teaspoon Worcestershire sauce; 1 teaspoon salt, or to taste; 1 pinch cayenne pepper, or to taste; 1 lemon, juiced; ⅓ cup chopped fresh dill; 1 (12 ounce) package small pasta shells; 1 pound cooked, peeled, and deveined small shrimp - cut in half; ½ cup finely diced red bell pepper; ¾ cup diced celery; salt and ground black pepper to taste; 1 pinch paprika, for garnish; 3 sprigs fresh dill, or as desired","Whisk 1 ¼ cups mayonnaise, Dijon mustard, ketchup, Worcestershire sauce, salt, and cayenne pepper together in a bowl; add lemon juice and 1/3 cup chopped dill. Whisk until thoroughly combined; keep refrigerated. Bring a pot of well-salted water to a boil and stir in pasta shells; cook until tender, 8 to 10 minutes. Drain and rinse with cold water to cool pasta slightly; drain again. Transfer to a large bowl. Toss shrimp with pasta; add red bell pepper, celery, and dressing to pasta mixture. Mix thoroughly to coat and fill shells with dressing. Cover bowl with plastic wrap and refrigerate until chilled, 2 to 3 hours. Stir salad again before serving and season to taste with more salt, black pepper, lemon juice, and cayenne pepper if desired. If salad seems a little dry, mix in a little more mayonnaise. Garnish with paprika and sprigs of dill.",https://www.allrecipes.com/recipe/233397/shrimp-and-pasta-shell-salad/,"['¼  mayonnaise', 'or more if needed', 'dijon mustard', 'ketchup', '¼  worcestershire sauce', 'salt', 'or to taste', 'pinch cayenne pepper', 'or to taste', 'lemon', 'juiced', '⅓  chopped fresh dill', 'package small pasta shells', 'cooked', 'peeled', 'and deveined small shrimp  cut in half', '½  finely diced red bell pepper', '¾  diced celery', 'salt and ground black pepper to taste', 'pinch paprika', 'for garnish', 'sprigs fresh dill', 'or as desired']"
26,Classic Bran Muffins,1 ½ cups wheat bran; 1 cup buttermilk; ⅔ cup brown sugar; ⅓ cup vegetable oil; 1 egg; ½ teaspoon vanilla extract; 1 cup all-purpose flour; 1 teaspoon baking soda; 1 teaspoon baking powder; ½ teaspoon salt; ½ cup raisins,"Gather all ingredients.
DOTDASH MEREDITH FOOD STUDIOS Preheat the oven to 375 degrees F (190 degrees C). Grease 12 muffin cups or line with paper muffin liners. Mix wheat bran and buttermilk together in a large bowl; let stand for 10 minutes.
DOTDASH MEREDITH FOOD STUDIOS Meanwhile, beat brown sugar, oil, egg, and vanilla together in a separate bowl until light and fluffy; stir into buttermilk mixture.
DOTDASH MEREDITH FOOD STUDIOS Sift flour, baking soda, baking powder, and salt together; stir into buttermilk mixture until just blended. Fold in raisins; spoon batter into the prepared muffin cups, filling each 2/3 full.
DOTDASH MEREDITH FOOD STUDIOS Bake in the preheated oven until tops spring back when lightly pressed, about 15 to 20 minutes. Cool in the tin briefly, then transfer to a wire rack to cool completely. Enjoy!
DOTDASH MEREDITH FOOD STUDIOS",https://www.allrecipes.com/recipe/25224/classic-bran-muffins/,"['½  wheat bran', 'buttermilk', '⅔  brown sugar', '⅓  vegetable oil', 'egg', '½  vanilla extract', 'allpurpose flour', 'baking soda', 'baking powder', '½  salt', '½  raisins']"
27,Amazing Whole Wheat Pizza Crust,1 ½ cups warm water (110 degrees F/45 degrees C); 1 teaspoon white sugar; 1 tablespoon active dry yeast; 1 tablespoon olive oil; 1 teaspoon salt; 2 cups whole wheat flour; 1 ½ cups all-purpose flour,"Pour warm water into a large bowl; stir in sugar to dissolve. Sprinkle yeast on top and let stand until foamy, about 10 minutes.
DOTDASH MEREDITH FOOD STUDIOS Stir olive oil and salt into yeast mixture; mix in whole wheat flour and 1 cup all-purpose flour until dough starts to come together.
DOTDASH MEREDITH FOOD STUDIOS Turn dough out onto a surface floured with remaining all-purpose flour; knead until all of the flour has been absorbed and dough becomes smooth, about 10 minutes.
DOTDASH MEREDITH FOOD STUDIOS Place dough in an oiled bowl and turn to coat the surface. Cover loosely with a towel; let stand in a warm place until doubled in size, about 1 hour.
DOTDASH MEREDITH FOOD STUDIOS Turn dough out onto a lightly floured surface; divide into 2 pieces for 2 thin crusts, or leave whole to make one thick crust. Form dough into a tight ball; place dough back into an oiled bowl and turn to coat the surface. Cover loosely with a towel; let stand in a warm place until doubled in size, about 45 minutes. Grease a large pizza pan. Roll a ball of dough with a rolling pin until it will not stretch any further. Then, drape it over both of your fists, and gently pull the edges outward, while rotating crust. When the circle has reached the desired size, place on the prepared pizza pan.
DOTDASH MEREDITH FOOD STUDIOS Bake with sauce, cheese and toppings.
DOTDASH MEREDITH FOOD STUDIOS ",https://www.allrecipes.com/recipe/46595/amazing-whole-wheat-pizza-crust/,"['½  warm water  degrees f degrees c', 'white sugar', 'active dry yeast', 'olive oil', 'salt', 'whole wheat flour', '½  allpurpose flour']"
28,Reuben Sandwich,"8 slices rye bread; ½ cup Thousand Island dressing; 8 slices Swiss cheese; 8 slices deli sliced corned beef; 1 cup sauerkraut, drained; 2 tablespoons butter, softened","Gather all ingredients and preheat a large griddle or skillet over medium heat.
DOTDASH MEREDITH FOOD STUDIOS Spread one side of bread slices evenly with Thousand Island dressing.
DOTDASH MEREDITH FOOD STUDIOS On four bread slices, layer one slice Swiss cheese, 2 slices corned beef, 1/4 cup sauerkraut, and a second slice of Swiss cheese. Top with remaining bread slices, dressing-side down. Butter the top of each sandwich.
DOTDASH MEREDITH FOOD STUDIOS Place sandwiches, butter-side down on the preheated griddle; butter the top of each sandwich with remaining butter. Grill until both sides are golden brown, about 5 minutes per side.
DOTDASH MEREDITH FOOD STUDIOS Serve hot. Enjoy!
DOTDASH MEREDITH FOOD STUDIOS",https://www.allrecipes.com/recipe/47717/reuben-sandwich-ii/,"['slices rye bread', '½  thousand island dressing', 'slices swiss cheese', 'slices deli sliced corned beef', 'sauerkraut', 'drained', 'butter', 'softened']"
29,Wonderful Gluten Free White Bread Recipe,1 tablespoon active dry yeast; 3 tablespoons white sugar; 1 ¼ cups warm water; 1 ⅓ cups rice flour; ⅔ cup sorghum flour; ½ cup potato starch; ½ cup cornstarch; ⅓ cup vegetable oil; 3 eggs; 1 tablespoon xanthan gum; 1 ½ teaspoons salt,"Grease a 9x5-inch loaf pan. Dissolve yeast and sugar in warm water in a bowl. Let stand until the yeast softens and begins to form a creamy foam, about 5 to 10 minutes. Combine yeast mixture, rice flour, sorghum flour, potato starch, cornstarch, vegetable oil, eggs, xanthan gum, and salt together in the bowl of a stand mixer; mix on medium speed until incorporated, about 2 minutes. Spoon dough into the prepared loaf pan. Smooth the top of dough with the back of a wet spoon. Place dough in a warm place until it has risen just over the top of the loaf pan, about 1 hour. Preheat oven to 375 degrees F (190 degrees C). Bake in the preheated oven until loaf is medium golden brown, about 25 minutes.",https://www.allrecipes.com/recipe/229878/wonderful-gluten-free-white-bread/,"['active dry yeast', 'white sugar', '¼  warm water', '⅓  rice flour', '⅔  sorghum flour', '½  potato starch', '½  cornstarch', '⅓  vegetable oil', 'eggs', 'xanthan gum', '½  salt']"
30,Pasta Salad with Homemade Dressing,"1 (8 ounce) package uncooked tri-color rotini pasta; 6 ounces pepperoni sausage, diced; 6 ounces provolone cheese, cubed; 1 medium red onion, very thinly sliced and cut into 1-inch pieces; 1 small cucumber, thinly sliced; ¾ cup chopped green bell pepper; ¾ cup chopped red bell pepper; 1 (6 ounce) can pitted black olives, drained; ¼ cup minced fresh parsley; ¼ cup grated Parmesan cheese; ½ cup olive oil; ¼ cup red wine vinegar; 2 cloves garlic, minced; 1 teaspoon dried basil; 1 teaspoon dried oregano; ½ teaspoon ground mustard seed; ¼ teaspoon salt; ⅛ teaspoon ground black pepper","Gather all ingredients.
DOTDASH MEREDITH FOOD STUDIOS Bring a large pot of lightly salted water to a boil. Add rotini and cook until tender yet firm to the bite, 8 to 10 minutes. Drain, rinse with cold water, and drain again. Transfer drained, cooked pasta to a large bowl. Add pepperoni, provolone cheese, red onion, cucumber, bell peppers, olives, parsley, and Parmesan cheese.
DOTDASH MEREDITH FOOD STUDIOS Mix olive oil, vinegar, garlic, basil, oregano, ground mustard, salt, and pepper for dressing in a jar with a lid. Seal the jar, and shake until well combined.
DOTDASH MEREDITH FOOD STUDIOS
DOTDASH MEREDITH FOOD STUDIOS Pour dressing over the pasta salad; toss until well coated. Serve immediately, or cover and chill in the refrigerator for up to 8 hours before serving.
DOTDASH MEREDITH FOOD STUDIOS ",https://www.allrecipes.com/recipe/73963/pasta-salad-with-homemade-dressing/,"['package uncooked tricolor rotini pasta', 'pepperoni sausage', 'diced', 'provolone cheese', 'cubed', 'medium red onion', 'very thinly sliced and cut into inch pieces', 'small cucumber', 'thinly sliced', '¾  chopped green bell pepper', '¾  chopped red bell pepper', 'can pitted black olives', 'drained', '¼  minced fresh parsley', '¼  grated parmesan cheese', '½  olive oil', '¼  red wine vinegar', 'garlic', 'minced', 'dried basil', 'dried oregano', '½  ground mustard seed', '¼  salt', '⅛  ground black pepper']"
31,Gluten-Free Almond Flour Chocolate Chip Cookies,"¼ cup brown sugar, light or dark; ½ teaspoon baking soda; ¼ teaspoon salt; 2 tablespoons butter, at room temperature; 2 teaspoons vanilla extract; 1 large egg; 2 cups King Arthur Almond Flour; ½ cup chocolate chips","Preheat the oven to 350 degrees F. Lightly grease a baking sheet, or line it with parchment. Combine the brown sugar, baking soda, salt, and butter, and mix until smooth. Mix in the vanilla, egg, and almond flour, stirring to combine. Scrape the bottom and sides of the bowl, then mix for 1 minute at medium speed. Stir in the chocolate chips. Scoop the dough one level tablespoon at a time onto the prepared baking sheet; a tablespoon cookie scoop works well here. Gently flatten the cookies to about 3/8-inch thick. Bake the cookies for 9 to 12 minutes, until golden brown. Remove the cookies from the oven. Allow them to cool on the pan for 2 minutes, then carefully transfer them to a rack to cool completely.",https://www.allrecipes.com/recipe/242466/gluten-free-almond-flour-chocolate-chip-cookies/,"['¼  brown sugar', 'light or dark', '½  baking soda', '¼  salt', 'butter', 'at room temperature', 'vanilla extract', 'large egg', 'king arthur almond flour', '½  chocolate chips']"
32,Ooey Gooey Breakfast Rolls,"½ cup chopped pecans (Optional); 1 (1 pound) loaf frozen bread dough, thawed; ½ cup butter, melted; ½ cup packed brown sugar; 1 (3.5 ounce) package cook and serve butterscotch pudding mix; 2 teaspoons ground cinnamon","Grease a 9-inch Bundt pan, and sprinkle pecans into the bottom of the pan. Cut thawed bread dough in half, and cut each half into 8 pieces. Roll 16 dough pieces into balls, and place them into the pan on top of the nuts. Mix melted butter and brown sugar together in a bowl, and set aside. Sprinkle butterscotch pudding mix over rolls, then sprinkle on the cinnamon. Pour butter mixture over rolls, cover the pan loosely with plastic wrap, refrigerate, and let rolls rise for 6 to 8 hours, or overnight. Preheat an oven to 350 degrees F (175 degrees C). Remove plastic wrap from the pan, and bake rolls for 25 to 30 minutes, until golden brown.",https://www.allrecipes.com/recipe/128580/ooey-gooey-breakfast-rolls/,"['½  chopped pecans optional', 'loaf frozen bread dough', 'thawed', '½  butter', 'melted', '½  packed brown sugar', 'package cook and serve butterscotch pudding mix', 'ground cinnamon']"
