ID;Oracion_ID;Oracion
1;356;establec fortalec mecan cooper coordin pais combat corrupcion crim organiz nivel transnacional
1;357;realiz campañ sensibiliz educ ciudadan concienci efect negat corrupcion crim organiz socied promov cultur honest etic denunci delit
1;358;administr justici recuper ministeri justici derech human
1;359;apoy funcion judicial garantiz derech justici calid autonom imparcial independient servici public acces universal financi personal evit situacion precaried demor
1;360;promov cultur jurid acord tiemp coherent principi fundament constitu republ
1;361;apoy funcion judicial fortalec capac institucional consej judicatur asegur transparent calid proces seleccion evalu autoevalu enfatiz asegur desempeñ postul juez fiscal servidor judicial compat constitu derech human asi form actualiz juec servidor public conoc habil destrez necesari adecu eficient ejercici funcion
1;362;impuls actuacion garantiz acces funcion judicial respet criteri iguald equid probid oposicion merit public impugn particip ciudadan
1;363;implement med accion posit previ apoy formacion colect inferior represent funcion judicial
1;364;impuls profund renov program formacion nivel profesional cuart nivel asi program capacit actualiz permanent camp derech practic profesional judicial abog juec servidor funcion judicial apeg marc constitucional procur alcanz realiz plen derech
1;365;impuls reform legisl orient elimin obstruccion acces justici
1;366;restaur rol defensor public garant plen igual acces justici tod person
1;367;recuper polit rehabilit social planif recurs suficient capacit adecu personal especializ infraestructur nivel nacional cumpl proposit reinsercion social
1;368;inclu program rehabilit element cualif ofici vid anclaj product cubr cost ppl facilit ahorr capital semill inici propi emprend cumpl sentenci incentiv adecu reinsercion sistem laboral particul socied general
1;369;justici democrat particip deliber justici democrat particip deliber diagnost reconoc democraci limit sol acto emit vot sin nutr compromis activ inclusion tod voc tom decision afect vid
1;370;promov verdader represent particip tod person element fundamental democraci particip deliber
1;371;camin haci pais just comienz recuper confianz liderazg institu polit altur ciudadan prim particip deliber popul bien comun
1;372;model democraci fundament particip ciudadan signific tod etap proces polit
1;373;propon sistem tod person oportun contribu tom decision independient orig gener raz orient sexual cualqui caracterist personal
1;374;foment particip sector popular pod polit form asegur mejor posicion disput hegemon
1;375;defend particip ciudadan derech fundamental deb civic
1;376;compromet foment educ civic polit tempran edad empoder joven conoc herramient necesari involucr activ adecu asunt public
1;377;busc constru cultur particip voz cad person valor escuch
1;378;resalt import deliber inform respetu bas tom decision colect
1;379;reconoc divers opinion perspect enriquec calid debat fortalec democraci
1;380;compromet promov espaci mecan deliber permit intercambi ide escuch empat consens constru maner inclus
1;381;rechaz cualqui form exclusion corrupcion manipul socav democraci particip deliber
1;382;opon concentr pod influenci desproporcion interes particular detriment bien comun
1;383;luch transparent rendicion cuent integr nivel gobiern institu democrat
1;384;plan gobiern llam accion aquell anhel democraci autent particip
1;385;instam movimient part polit organiz socied civil ciudadan compromet unirs caus
1;386;junt pod constru socied cad person oportun aport decision conciern valor justici equid fundament institu democrat
1;387;democraci particip deliber requier volunt colect determin desafi estructur pod existent
1;388;compromet trabaj junt foment particip ciudadan promov deliber inform defend principi democrat tod form propon marc constitucional orden legal cumpl hac cumpl constitu defend valor marc regulatori ecuador cuy vigenci reconoc internacional resalt
1;389;impuls proces reinstitucionaliz pais acord constitu
1;390;pon march tod reform normat necesari recuper estructur institucional pais reconoc derech human garantiz plen respet conten constitu
1;391;repar derech individual colect vulner reform normat contrari constitu norm internacional decision caract irregul design irregul funcionari desp emple public reduccion sueld salari
1;392;reivindic prohibicion constitucional privatiz bien public sector estrateg activ empres public ser cas restitu
1;393;defend soberan nacional rechaz aplic extraterritorial ley trat asistent reciproc instal bas militar extranjer territori
1;394;impuls independent judicial plen respet mism apoy constant formacion permanent personal administr justici dotacion suficient digitaliz complet mism
1;395;promov cooper cinc poder bas interpret conform constitu transparent bien comun ofrezc ampli respald dar efect independent judicial
1;396;capac estatal recuper rut descentraliz desconcentr potenci territori
1;397;recuper planif estrateg establec prioridad orient inversion public asi mejor capac program planif diseñ estrateg gener sinergi
1;398;renov sistem gestion presupuestari inversion public eficient eficaz transparent manej recurs
1;399;retom potenci profesionaliz funcion public mediant mecan ingres permanent garantic iguald oportun capacit desarroll carrer salari dign estabil
1;400;reivindic estabil puest trabaj administr public elimin abus relat finaliz contrat contrat servici profesional
1;401;transparent uso fond public rend cuent aument confianz gobiern permit incentiv control ciudadan
1;402;particip deliber recuper democraci particip mecan constitucional
1;403;impuls reform ley electoral evit dispersion electoral erosion legitim gobiern aument proporcional sistem
1;404;impuls democratiz moderniz campañ electoral promov debat calid atencion parid gener gener etni transparent aport cuent campañ
1;405;impuls democratiz part incorpor parid organ direct part hac obligatori primari acced presid organ
1;406;democratiz empres apoy empres econom social solidari trabaj dirig propi empres impuls particip cion trabaj direccion accionari empres apoy fortalec estructur dialog social empresari sindicat
1;407;foment respons inform ciudadan critic frent notici fals fak news enfoqu derech human deontolog periodist
1;408;justici empoder proteccion mujer niñ justici empoder proteccion mujer niñ diagnost unim plan proclam manifiest justici mujer niñ
1;409;compromet abord injustici trabaj haci futur individu valor respet capac ejerc plen derech
1;410;cre iguald fundamental hombr mujer
1;411;rechaz tod form discrimin violenci muj
1;412;luch socied tod person acces igual oportun derech acces recurs import sex
1;413;compromet luch tod form violenci inclu violenci domest violenci sexual acos cualqui circunst
1;414;apoy implement aplic efect ley polit protej victim sancion agresor
1;415;foment sensibiliz educ preven violenci mujer apoy sufr
1;416;defend derech tod person tom decision inform autonom reproduccion
1;417;inclu acces servici salud sexual reproduct calid apoy integral embaraz part lactanci
1;418;reconoc control propi reproduccion esencial bienest autonom muj
1;419;apoy educ integral sexual
1;420;favor implement educ integral sexual nivel educ
1;421;educ deb ser inclus bas evident cientif valor constitucional libr estereotip
1;422;promov prevencion violenci sexual respet haci divers
1;423;convoc particip equit mujer ambit socied frent hombr inclu polit econom tom decision
1;424;promov elimin barrer estructural cultural impid plen particip represent muj tod esfer propon ciudadan iguald gener promov iguald gener ambit socied inclu educ emple polit tom decision traves polit program inclus bas derech
1;425;combat violenci muj tod form inclu violenci domest violenci sexual acos trat person
1;426;promov implement aplic efect ley polit protej victim sancion agresor promuev prevencion
1;427;garantiz acces servici integral apoy atencion mujer victim violenci inclu refugi segur asesor legal psicolog atencion medic especializ traves gener servici acces cultural sensibl respet confidencial victim
